"","County","Date","Count","AgeGrp"
"57761","Pasquotank","2020-08-03",0,"Ages 65-74"
"57762","Pasquotank","2020-08-04",0,"Ages 65-74"
"57763","Pasquotank","2020-08-05",0,"Ages 65-74"
"57764","Pasquotank","2020-08-06",0,"Ages 65-74"
"57765","Pasquotank","2020-08-07",0,"Ages 65-74"
"57766","Pasquotank","2020-08-08",0,"Ages 65-74"
"57767","Pasquotank","2020-08-09",0,"Ages 65-74"
"57768","Pasquotank","2020-08-10",0,"Ages 65-74"
"57769","Pasquotank","2020-08-11",0,"Ages 65-74"
"57770","Pasquotank","2020-08-12",0,"Ages 65-74"
"57771","Pasquotank","2020-08-13",0,"Ages 65-74"
"57772","Pasquotank","2020-08-14",0,"Ages 65-74"
"57773","Pasquotank","2020-08-15",0,"Ages 65-74"
"57774","Pasquotank","2020-04-19",0,"Ages 65-74"
"57775","Pasquotank","2020-04-20",0,"Ages 65-74"
"57776","Pasquotank","2020-04-21",0,"Ages 65-74"
"57777","Pasquotank","2020-04-22",0,"Ages 65-74"
"57778","Pasquotank","2020-04-23",0,"Ages 65-74"
"57779","Pasquotank","2020-04-24",0,"Ages 65-74"
"57780","Pasquotank","2020-03-15",0,"Ages 65-74"
"57781","Pasquotank","2020-08-23",0,"Ages 65-74"
"57782","Pasquotank","2020-08-24",0,"Ages 65-74"
"57783","Pasquotank","2020-12-23",0,"Ages 65-74"
"57784","Pasquotank","2020-03-19",0,"Ages 65-74"
"57785","Pasquotank","2020-03-20",0,"Ages 65-74"
"57786","Pasquotank","2020-03-21",0,"Ages 65-74"
"57787","Pasquotank","2020-07-20",0,"Ages 65-74"
"57788","Pasquotank","2020-07-21",0,"Ages 65-74"
"57789","Pasquotank","2020-07-22",0,"Ages 65-74"
"57790","Pasquotank","2020-06-11",0,"Ages 65-74"
"57791","Pasquotank","2020-06-12",0,"Ages 65-74"
"57792","Pasquotank","2020-06-13",0,"Ages 65-74"
"57793","Pasquotank","2020-06-14",0,"Ages 65-74"
"57794","Pasquotank","2020-06-15",0,"Ages 65-74"
"57795","Pasquotank","2020-06-16",0,"Ages 65-74"
"57796","Pasquotank","2020-06-17",0,"Ages 65-74"
"57797","Pasquotank","2020-06-18",0,"Ages 65-74"
"57798","Pasquotank","2020-06-19",0,"Ages 65-74"
"57799","Pasquotank","2020-06-20",0,"Ages 65-74"
"57800","Pasquotank","2020-06-21",0,"Ages 65-74"
"57801","Pasquotank","2020-06-22",0,"Ages 65-74"
"57802","Pasquotank","2020-06-23",0,"Ages 65-74"
"57803","Pasquotank","2020-06-24",0,"Ages 65-74"
"57804","Pasquotank","2020-06-25",0,"Ages 65-74"
"57805","Pasquotank","2020-06-26",0,"Ages 65-74"
"57806","Pasquotank","2020-06-27",0,"Ages 65-74"
"57807","Pasquotank","2020-06-28",0,"Ages 65-74"
"57808","Pasquotank","2020-06-29",0,"Ages 65-74"
"57809","Pasquotank","2020-06-30",0,"Ages 65-74"
"57810","Pasquotank","2020-07-01",0,"Ages 65-74"
"57811","Pasquotank","2020-07-02",0,"Ages 65-74"
"57812","Pasquotank","2020-07-03",0,"Ages 65-74"
"57813","Pasquotank","2020-07-04",0,"Ages 65-74"
"57814","Pasquotank","2020-08-16",0,"Ages 65-74"
"57815","Pasquotank","2020-08-17",0,"Ages 65-74"
"57816","Pasquotank","2020-08-18",0,"Ages 65-74"
"57817","Pasquotank","2020-08-19",0,"Ages 65-74"
"57818","Pasquotank","2020-08-20",0,"Ages 65-74"
"57819","Pasquotank","2020-08-21",0,"Ages 65-74"
"57820","Pasquotank","2020-08-22",0,"Ages 65-74"
"57821","Pasquotank","2020-07-12",0,"Ages 65-74"
"57822","Pasquotank","2020-07-13",0,"Ages 65-74"
"57823","Pasquotank","2020-07-14",0,"Ages 65-74"
"57824","Pasquotank","2020-12-24",0,"Ages 65-74"
"57825","Pasquotank","2020-12-25",0,"Ages 65-74"
"57826","Pasquotank","2020-07-17",0,"Ages 65-74"
"57827","Pasquotank","2020-07-18",0,"Ages 65-74"
"57828","Pasquotank","2020-10-07",0,"Ages 65-74"
"57829","Pasquotank","2020-10-08",0,"Ages 65-74"
"57830","Pasquotank","2020-11-18",0,"Ages 65-74"
"57831","Pasquotank","2020-11-19",0,"Ages 65-74"
"57832","Pasquotank","2020-11-20",0,"Ages 65-74"
"57833","Pasquotank","2020-11-21",0,"Ages 65-74"
"57834","Pasquotank","2020-11-22",0,"Ages 65-74"
"57835","Pasquotank","2020-11-23",0,"Ages 65-74"
"57836","Pasquotank","2020-11-24",0,"Ages 65-74"
"57837","Pasquotank","2020-11-25",0,"Ages 65-74"
"57838","Pasquotank","2020-11-26",0,"Ages 65-74"
"57839","Pasquotank","2020-11-27",0,"Ages 65-74"
"57840","Pasquotank","2020-11-28",0,"Ages 65-74"
"57841","Pasquotank","2020-11-29",0,"Ages 65-74"
"57842","Pasquotank","2020-11-30",0,"Ages 65-74"
"57843","Pasquotank","2020-12-01",0,"Ages 65-74"
"57844","Pasquotank","2020-12-02",0,"Ages 65-74"
"57845","Pasquotank","2020-12-03",0,"Ages 65-74"
"57846","Pasquotank","2020-12-04",0,"Ages 65-74"
"57847","Pasquotank","2020-12-05",0,"Ages 65-74"
"57848","Pasquotank","2020-12-06",0,"Ages 65-74"
"57849","Pasquotank","2020-12-07",0,"Ages 65-74"
"57850","Pasquotank","2020-12-08",0,"Ages 65-74"
"57851","Pasquotank","2020-12-09",0,"Ages 65-74"
"57852","Pasquotank","2020-12-10",0,"Ages 65-74"
"57853","Pasquotank","2020-12-11",0,"Ages 65-74"
"57854","Pasquotank","2020-12-12",0,"Ages 65-74"
"57855","Pasquotank","2020-12-13",0,"Ages 65-74"
"57856","Pasquotank","2020-12-14",0,"Ages 65-74"
"57857","Pasquotank","2020-12-15",0,"Ages 65-74"
"57858","Pasquotank","2020-12-16",0,"Ages 65-74"
"57859","Pasquotank","2020-12-17",0,"Ages 65-74"
"57860","Pasquotank","2020-12-18",0,"Ages 65-74"
"57861","Pasquotank","2020-12-19",0,"Ages 65-74"
"57862","Pasquotank","2020-12-20",0,"Ages 65-74"
"57863","Pasquotank","2020-12-21",0,"Ages 65-74"
"57864","Pasquotank","2020-07-15",0,"Ages 65-74"
"57865","Pasquotank","2020-07-16",0,"Ages 65-74"
"57866","Pasquotank","2020-11-13",0,"Ages 65-74"
"57867","Pasquotank","2020-11-14",0,"Ages 65-74"
"57868","Pasquotank","2020-07-19",0,"Ages 65-74"
"57869","Pasquotank","2020-11-17",0,"Ages 65-74"
"57870","Pasquotank","2020-10-21",0,"Ages 65-74"
"57871","Pasquotank","2020-10-09",0,"Ages 65-74"
"57872","Pasquotank","2020-10-10",0,"Ages 65-74"
"57873","Pasquotank","2020-10-11",0,"Ages 65-74"
"57874","Pasquotank","2020-10-12",0,"Ages 65-74"
"57875","Pasquotank","2020-10-13",0,"Ages 65-74"
"57876","Pasquotank","2020-10-14",0,"Ages 65-74"
"57877","Pasquotank","2020-10-15",0,"Ages 65-74"
"57878","Pasquotank","2020-10-16",0,"Ages 65-74"
"57879","Pasquotank","2020-10-17",0,"Ages 65-74"
"57880","Pasquotank","2020-10-18",0,"Ages 65-74"
"57881","Pasquotank","2020-10-19",0,"Ages 65-74"
"57882","Pasquotank","2020-10-20",0,"Ages 65-74"
"57883","Pasquotank","2020-07-06",0,"Ages 65-74"
"57884","Pasquotank","2020-10-22",0,"Ages 65-74"
"57885","Pasquotank","2020-10-23",0,"Ages 65-74"
"57886","Pasquotank","2020-10-24",0,"Ages 65-74"
"57887","Pasquotank","2020-10-25",0,"Ages 65-74"
"57888","Pasquotank","2020-10-26",0,"Ages 65-74"
"57889","Pasquotank","2020-10-27",0,"Ages 65-74"
"57890","Pasquotank","2020-10-28",0,"Ages 65-74"
"57891","Pasquotank","2020-10-29",0,"Ages 65-74"
"57892","Pasquotank","2020-10-30",0,"Ages 65-74"
"57893","Pasquotank","2020-10-31",0,"Ages 65-74"
"57894","Pasquotank","2020-11-01",0,"Ages 65-74"
"57895","Pasquotank","2020-07-05",0,"Ages 65-74"
"57896","Pasquotank","2020-11-16",0,"Ages 65-74"
"57897","Pasquotank","2020-07-07",0,"Ages 65-74"
"57898","Pasquotank","2020-07-08",0,"Ages 65-74"
"57899","Pasquotank","2020-07-09",0,"Ages 65-74"
"57900","Pasquotank","2020-07-10",0,"Ages 65-74"
"57901","Pasquotank","2020-07-11",0,"Ages 65-74"
"57902","Pasquotank","2020-11-09",0,"Ages 65-74"
"57903","Pasquotank","2020-11-10",0,"Ages 65-74"
"57904","Pasquotank","2020-12-22",0,"Ages 65-74"
"57905","Pasquotank","2020-11-12",0,"Ages 65-74"
"57906","Pasquotank","2020-11-02",0,"Ages 65-74"
"57907","Pasquotank","2020-11-03",0,"Ages 65-74"
"57908","Pasquotank","2020-11-15",0,"Ages 65-74"
"57909","Pasquotank","2020-11-05",0,"Ages 65-74"
"57910","Pasquotank","2020-11-06",0,"Ages 65-74"
"57911","Pasquotank","2020-11-07",0,"Ages 65-74"
"57912","Pasquotank","2020-11-04",0,"Ages 65-74"
"57913","Pasquotank","2020-11-11",0,"Ages 65-74"
"57914","Pasquotank","2020-11-08",0,"Ages 65-74"
"57915","Pasquotank","2020-05-02",0,"Ages 75p"
"57916","Pasquotank","2020-04-29",0,"Ages 75p"
"57917","Pasquotank","2020-04-30",0,"Ages 75p"
"57918","Pasquotank","2020-04-25",0,"Ages 75p"
"57919","Pasquotank","2020-04-26",0,"Ages 75p"
"57920","Pasquotank","2020-04-27",0,"Ages 75p"
"57921","Pasquotank","2020-04-28",0,"Ages 75p"
"57922","Pasquotank","2020-08-27",0,"Ages 75p"
"57923","Pasquotank","2020-05-01",0,"Ages 75p"
"57924","Pasquotank","2020-03-22",0,"Ages 75p"
"57925","Pasquotank","2020-05-03",0,"Ages 75p"
"57926","Pasquotank","2020-05-04",0,"Ages 75p"
"57927","Pasquotank","2020-05-05",0,"Ages 75p"
"57928","Pasquotank","2020-05-06",4,"Ages 75p"
"57929","Pasquotank","2020-05-07",0,"Ages 75p"
"57930","Pasquotank","2020-05-08",4,"Ages 75p"
"57931","Pasquotank","2020-05-09",0,"Ages 75p"
"57932","Pasquotank","2020-05-10",0,"Ages 75p"
"57933","Pasquotank","2020-05-11",0,"Ages 75p"
"57934","Pasquotank","2020-05-12",0,"Ages 75p"
"57935","Pasquotank","2020-05-13",0,"Ages 75p"
"57936","Pasquotank","2020-05-14",0,"Ages 75p"
"57937","Pasquotank","2020-05-15",0,"Ages 75p"
"57938","Pasquotank","2020-05-16",0,"Ages 75p"
"57939","Pasquotank","2020-05-17",0,"Ages 75p"
"57940","Pasquotank","2020-05-18",0,"Ages 75p"
"57941","Pasquotank","2020-05-19",0,"Ages 75p"
"57942","Pasquotank","2020-05-20",0,"Ages 75p"
"57943","Pasquotank","2020-05-22",0,"Ages 75p"
"57944","Pasquotank","2020-05-23",0,"Ages 75p"
"57945","Pasquotank","2020-05-24",0,"Ages 75p"
"57946","Pasquotank","2020-05-25",0,"Ages 75p"
"57947","Pasquotank","2020-05-26",0,"Ages 75p"
"57948","Pasquotank","2020-05-27",0,"Ages 75p"
"57949","Pasquotank","2020-05-28",0,"Ages 75p"
"57950","Pasquotank","2020-05-29",0,"Ages 75p"
"57951","Pasquotank","2020-05-30",0,"Ages 75p"
"57952","Pasquotank","2020-05-31",0,"Ages 75p"
"57953","Pasquotank","2020-06-01",0,"Ages 75p"
"57954","Pasquotank","2020-06-02",0,"Ages 75p"
"57955","Pasquotank","2020-06-03",0,"Ages 75p"
"57956","Pasquotank","2020-06-04",0,"Ages 75p"
"57957","Pasquotank","2020-06-05",0,"Ages 75p"
"57958","Pasquotank","2020-10-02",0,"Ages 75p"
"57959","Pasquotank","2020-06-06",0,"Ages 75p"
"57960","Pasquotank","2020-06-07",0,"Ages 75p"
"57961","Pasquotank","2020-06-08",0,"Ages 75p"
"57962","Pasquotank","2020-06-09",0,"Ages 75p"
"57963","Pasquotank","2020-08-28",0,"Ages 75p"
"57964","Pasquotank","2020-08-29",0,"Ages 75p"
"57965","Pasquotank","2020-03-23",0,"Ages 75p"
"57966","Pasquotank","2020-03-24",0,"Ages 75p"
"57967","Pasquotank","2020-03-25",0,"Ages 75p"
"57968","Pasquotank","2020-03-26",0,"Ages 75p"
"57969","Pasquotank","2020-03-27",0,"Ages 75p"
"57970","Pasquotank","2020-03-28",0,"Ages 75p"
"57971","Pasquotank","2020-03-29",0,"Ages 75p"
"57972","Pasquotank","2020-03-30",0,"Ages 75p"
"57973","Pasquotank","2020-03-31",0,"Ages 75p"
"57974","Pasquotank","2020-04-01",0,"Ages 75p"
"57975","Pasquotank","2020-04-02",0,"Ages 75p"
"57976","Pasquotank","2020-04-03",0,"Ages 75p"
"57977","Pasquotank","2020-04-04",0,"Ages 75p"
"57978","Pasquotank","2020-04-05",0,"Ages 75p"
"57979","Pasquotank","2020-04-06",0,"Ages 75p"
"57980","Pasquotank","2020-04-07",0,"Ages 75p"
"57981","Pasquotank","2020-04-08",0,"Ages 75p"
"57982","Pasquotank","2020-04-09",0,"Ages 75p"
"57983","Pasquotank","2020-04-10",0,"Ages 75p"
"57984","Pasquotank","2020-04-11",0,"Ages 75p"
"57985","Pasquotank","2020-04-12",0,"Ages 75p"
"57986","Pasquotank","2020-04-13",0,"Ages 75p"
"57987","Pasquotank","2020-04-14",0,"Ages 75p"
"57988","Pasquotank","2020-04-15",0,"Ages 75p"
"57989","Pasquotank","2020-04-16",0,"Ages 75p"
"57990","Pasquotank","2020-04-17",0,"Ages 75p"
"57991","Pasquotank","2020-04-18",0,"Ages 75p"
"57992","Pasquotank","2020-04-19",0,"Ages 75p"
"57993","Pasquotank","2020-04-20",0,"Ages 75p"
"57994","Pasquotank","2020-04-21",0,"Ages 75p"
"57995","Pasquotank","2020-04-22",0,"Ages 75p"
"57996","Pasquotank","2020-04-23",0,"Ages 75p"
"57997","Pasquotank","2020-04-24",0,"Ages 75p"
"57998","Pasquotank","2020-03-15",0,"Ages 75p"
"57999","Pasquotank","2020-03-16",0,"Ages 75p"
"58000","Pasquotank","2020-03-17",0,"Ages 75p"
"58001","Pasquotank","2020-03-18",0,"Ages 75p"
"58002","Pasquotank","2020-03-19",0,"Ages 75p"
"58003","Pasquotank","2020-03-20",0,"Ages 75p"
"58004","Pasquotank","2020-03-21",0,"Ages 75p"
"58005","Pasquotank","2020-08-30",0,"Ages 75p"
"58006","Pasquotank","2020-08-31",0,"Ages 75p"
"58007","Pasquotank","2020-09-01",0,"Ages 75p"
"58008","Pasquotank","2020-09-02",0,"Ages 75p"
"58009","Pasquotank","2020-09-03",0,"Ages 75p"
"58010","Pasquotank","2020-09-04",0,"Ages 75p"
"58011","Pasquotank","2020-09-05",0,"Ages 75p"
"58012","Pasquotank","2020-09-06",0,"Ages 75p"
"58013","Pasquotank","2020-09-07",0,"Ages 75p"
"58014","Pasquotank","2020-09-08",0,"Ages 75p"
"58015","Pasquotank","2020-09-09",0,"Ages 75p"
"58016","Pasquotank","2020-09-10",0,"Ages 75p"
"58017","Pasquotank","2020-09-11",0,"Ages 75p"
"58018","Pasquotank","2020-09-12",0,"Ages 75p"
"58019","Pasquotank","2020-09-13",0,"Ages 75p"
"58020","Pasquotank","2020-09-14",0,"Ages 75p"
"58021","Pasquotank","2020-09-15",0,"Ages 75p"
"58022","Pasquotank","2020-09-16",0,"Ages 75p"
"58023","Pasquotank","2020-09-17",0,"Ages 75p"
"58024","Pasquotank","2020-09-18",0,"Ages 75p"
"58025","Pasquotank","2020-09-19",0,"Ages 75p"
"58026","Pasquotank","2020-09-20",0,"Ages 75p"
"58027","Pasquotank","2020-09-21",0,"Ages 75p"
"58028","Pasquotank","2020-09-22",0,"Ages 75p"
"58029","Pasquotank","2020-09-23",0,"Ages 75p"
"58030","Pasquotank","2020-09-24",0,"Ages 75p"
"58031","Pasquotank","2020-09-25",0,"Ages 75p"
"58032","Pasquotank","2020-09-26",0,"Ages 75p"
"58033","Pasquotank","2020-09-27",0,"Ages 75p"
"58034","Pasquotank","2020-09-28",0,"Ages 75p"
"58035","Pasquotank","2020-09-29",0,"Ages 75p"
"58036","Pasquotank","2020-09-30",0,"Ages 75p"
"58037","Pasquotank","2020-10-01",0,"Ages 75p"
"58038","Pasquotank","2020-08-22",0,"Ages 75p"
"58039","Pasquotank","2020-08-23",0,"Ages 75p"
"58040","Pasquotank","2020-08-24",0,"Ages 75p"
"58041","Pasquotank","2020-08-25",0,"Ages 75p"
"58042","Pasquotank","2020-08-26",5,"Ages 75p"
"58043","Pasquotank","2020-12-26",3,"Ages 75p"
"58044","Pasquotank","2020-12-27",0,"Ages 75p"
"58045","Pasquotank","2020-07-20",0,"Ages 75p"
"58046","Pasquotank","2020-07-21",0,"Ages 75p"
"58047","Pasquotank","2020-07-22",0,"Ages 75p"
"58048","Pasquotank","2020-07-23",0,"Ages 75p"
"58049","Pasquotank","2020-07-24",0,"Ages 75p"
"58050","Pasquotank","2020-07-25",0,"Ages 75p"
"58051","Pasquotank","2020-07-26",0,"Ages 75p"
"58052","Pasquotank","2020-07-27",0,"Ages 75p"
"58053","Pasquotank","2020-07-28",0,"Ages 75p"
"58054","Pasquotank","2020-07-29",0,"Ages 75p"
"58055","Pasquotank","2020-07-30",0,"Ages 75p"
"58056","Pasquotank","2020-07-31",0,"Ages 75p"
"58057","Pasquotank","2020-08-01",0,"Ages 75p"
"58058","Pasquotank","2020-08-02",0,"Ages 75p"
"58059","Pasquotank","2020-08-03",0,"Ages 75p"
"58060","Pasquotank","2020-08-04",0,"Ages 75p"
"58061","Pasquotank","2020-08-05",0,"Ages 75p"
"58062","Pasquotank","2020-08-06",0,"Ages 75p"
"58063","Pasquotank","2020-08-07",0,"Ages 75p"
"58064","Pasquotank","2020-08-08",0,"Ages 75p"
"58065","Pasquotank","2020-08-09",0,"Ages 75p"
"58066","Pasquotank","2020-08-10",0,"Ages 75p"
"58067","Pasquotank","2020-08-11",0,"Ages 75p"
"58068","Pasquotank","2020-08-12",0,"Ages 75p"
"58069","Pasquotank","2020-08-13",0,"Ages 75p"
"58070","Pasquotank","2020-08-14",0,"Ages 75p"
"58071","Pasquotank","2020-08-15",0,"Ages 75p"
"58072","Pasquotank","2020-08-16",0,"Ages 75p"
"58073","Pasquotank","2020-08-17",0,"Ages 75p"
"58074","Pasquotank","2020-08-18",0,"Ages 75p"
"58075","Pasquotank","2020-08-19",0,"Ages 75p"
"58076","Pasquotank","2020-08-20",0,"Ages 75p"
"58077","Pasquotank","2020-08-21",0,"Ages 75p"
"58078","Pasquotank","2020-07-11",0,"Ages 75p"
"58079","Pasquotank","2020-07-12",0,"Ages 75p"
"58080","Pasquotank","2020-07-13",0,"Ages 75p"
"58081","Pasquotank","2020-10-03",0,"Ages 75p"
"58082","Pasquotank","2020-10-04",0,"Ages 75p"
"58083","Pasquotank","2020-10-05",0,"Ages 75p"
"58084","Pasquotank","2020-06-10",0,"Ages 75p"
"58085","Pasquotank","2020-12-28",0,"Ages 75p"
"58086","Pasquotank","2020-12-29",0,"Ages 75p"
"58087","Pasquotank","2020-12-30",0,"Ages 75p"
"58088","Pasquotank","2020-12-31",6,"Ages 75p"
"58089","Pasquotank","2021-01-01",0,"Ages 75p"
"58090","Pasquotank","2020-11-20",0,"Ages 75p"
"58091","Pasquotank","2020-11-21",0,"Ages 75p"
"58092","Pasquotank","2020-11-22",0,"Ages 75p"
"58093","Pasquotank","2020-11-23",0,"Ages 75p"
"58094","Pasquotank","2020-11-24",0,"Ages 75p"
"58095","Pasquotank","2020-11-25",0,"Ages 75p"
"58096","Pasquotank","2020-11-26",0,"Ages 75p"
"58097","Pasquotank","2020-11-27",0,"Ages 75p"
"58098","Pasquotank","2020-11-28",0,"Ages 75p"
"58099","Pasquotank","2020-11-29",0,"Ages 75p"
"58100","Pasquotank","2020-11-30",0,"Ages 75p"
"58101","Pasquotank","2020-12-01",0,"Ages 75p"
"58102","Pasquotank","2020-12-02",0,"Ages 75p"
"58103","Pasquotank","2020-12-03",0,"Ages 75p"
"58104","Pasquotank","2020-12-04",0,"Ages 75p"
"58105","Pasquotank","2020-12-05",0,"Ages 75p"
"58106","Pasquotank","2020-12-06",0,"Ages 75p"
"58107","Pasquotank","2020-12-07",0,"Ages 75p"
"58108","Pasquotank","2020-12-08",0,"Ages 75p"
"58109","Pasquotank","2020-12-09",0,"Ages 75p"
"58110","Pasquotank","2020-12-10",0,"Ages 75p"
"58111","Pasquotank","2020-12-11",0,"Ages 75p"
"58112","Pasquotank","2020-12-12",3,"Ages 75p"
"58113","Pasquotank","2020-12-13",0,"Ages 75p"
"58114","Pasquotank","2020-12-14",0,"Ages 75p"
"58115","Pasquotank","2020-12-15",0,"Ages 75p"
"58116","Pasquotank","2020-12-16",7,"Ages 75p"
"58117","Pasquotank","2020-12-17",7,"Ages 75p"
"58118","Pasquotank","2020-12-18",0,"Ages 75p"
"58119","Pasquotank","2020-12-19",0,"Ages 75p"
"58120","Pasquotank","2020-12-20",0,"Ages 75p"
"58121","Pasquotank","2020-07-14",0,"Ages 75p"
"58122","Pasquotank","2020-07-15",0,"Ages 75p"
"58123","Pasquotank","2020-07-16",0,"Ages 75p"
"58124","Pasquotank","2020-07-17",0,"Ages 75p"
"58125","Pasquotank","2020-07-18",0,"Ages 75p"
"58126","Pasquotank","2020-07-19",0,"Ages 75p"
"58127","Pasquotank","2020-11-17",0,"Ages 75p"
"58128","Pasquotank","2020-11-18",0,"Ages 75p"
"58129","Pasquotank","2020-11-19",0,"Ages 75p"
"58130","Pasquotank","2020-06-12",0,"Ages 75p"
"58131","Pasquotank","2020-06-13",0,"Ages 75p"
"58132","Pasquotank","2020-06-14",0,"Ages 75p"
"58133","Pasquotank","2020-06-15",0,"Ages 75p"
"58134","Pasquotank","2020-06-16",0,"Ages 75p"
"58135","Pasquotank","2020-06-17",0,"Ages 75p"
"58136","Pasquotank","2020-06-18",0,"Ages 75p"
"58137","Pasquotank","2020-06-19",0,"Ages 75p"
"58138","Pasquotank","2020-06-20",0,"Ages 75p"
"58139","Pasquotank","2020-06-21",0,"Ages 75p"
"58140","Pasquotank","2020-06-22",0,"Ages 75p"
"58141","Pasquotank","2020-06-23",0,"Ages 75p"
"58142","Pasquotank","2020-06-24",0,"Ages 75p"
"58143","Pasquotank","2020-06-25",0,"Ages 75p"
"58144","Pasquotank","2020-06-26",0,"Ages 75p"
"58145","Pasquotank","2020-06-27",0,"Ages 75p"
"58146","Pasquotank","2020-06-28",0,"Ages 75p"
"58147","Pasquotank","2020-06-29",0,"Ages 75p"
"58148","Pasquotank","2020-06-30",0,"Ages 75p"
"58149","Pasquotank","2020-07-01",0,"Ages 75p"
"58150","Pasquotank","2020-07-02",0,"Ages 75p"
"58151","Pasquotank","2020-07-03",0,"Ages 75p"
"58152","Pasquotank","2020-07-04",0,"Ages 75p"
"58153","Pasquotank","2020-07-05",0,"Ages 75p"
"58154","Pasquotank","2020-07-06",0,"Ages 75p"
"58155","Pasquotank","2020-07-07",0,"Ages 75p"
"58156","Pasquotank","2020-07-08",0,"Ages 75p"
"58157","Pasquotank","2020-07-09",0,"Ages 75p"
"58158","Pasquotank","2020-07-10",0,"Ages 75p"
"58159","Pasquotank","2020-11-08",0,"Ages 75p"
"58160","Pasquotank","2020-11-09",0,"Ages 75p"
"58161","Pasquotank","2020-12-21",0,"Ages 75p"
"58162","Pasquotank","2020-12-22",0,"Ages 75p"
"58163","Pasquotank","2020-12-23",0,"Ages 75p"
"58164","Pasquotank","2020-12-24",0,"Ages 75p"
"58165","Pasquotank","2020-12-25",0,"Ages 75p"
"58166","Pasquotank","2020-10-06",0,"Ages 75p"
"58167","Pasquotank","2020-10-07",0,"Ages 75p"
"58168","Pasquotank","2020-10-08",0,"Ages 75p"
"58169","Pasquotank","2020-06-11",0,"Ages 75p"
"58170","Pasquotank","2020-10-09",0,"Ages 75p"
"58171","Pasquotank","2020-10-10",0,"Ages 75p"
"58172","Pasquotank","2020-10-11",0,"Ages 75p"
"58173","Pasquotank","2020-10-12",0,"Ages 75p"
"58174","Pasquotank","2020-10-13",0,"Ages 75p"
"58175","Pasquotank","2020-10-14",0,"Ages 75p"
"58176","Pasquotank","2020-10-15",0,"Ages 75p"
"58177","Pasquotank","2020-10-16",0,"Ages 75p"
"58178","Pasquotank","2020-10-17",0,"Ages 75p"
"58179","Pasquotank","2020-10-18",0,"Ages 75p"
"58180","Pasquotank","2020-10-19",0,"Ages 75p"
"58181","Pasquotank","2020-10-20",0,"Ages 75p"
"58182","Pasquotank","2020-10-21",0,"Ages 75p"
"58183","Pasquotank","2020-10-22",0,"Ages 75p"
"58184","Pasquotank","2020-10-23",0,"Ages 75p"
"58185","Pasquotank","2020-10-24",0,"Ages 75p"
"58186","Pasquotank","2020-10-25",0,"Ages 75p"
"58187","Pasquotank","2020-10-26",0,"Ages 75p"
"58188","Pasquotank","2020-10-27",0,"Ages 75p"
"58189","Pasquotank","2020-10-28",0,"Ages 75p"
"58190","Pasquotank","2020-10-29",0,"Ages 75p"
"58191","Pasquotank","2020-10-30",0,"Ages 75p"
"58192","Pasquotank","2020-10-31",0,"Ages 75p"
"58193","Pasquotank","2020-11-01",0,"Ages 75p"
"58194","Pasquotank","2020-11-02",0,"Ages 75p"
"58195","Pasquotank","2020-11-03",0,"Ages 75p"
"58196","Pasquotank","2020-11-04",0,"Ages 75p"
"58197","Pasquotank","2020-11-05",0,"Ages 75p"
"58198","Pasquotank","2020-11-06",0,"Ages 75p"
"58199","Pasquotank","2020-11-07",0,"Ages 75p"
"58200","Pasquotank","2020-11-13",0,"Ages 75p"
"58201","Pasquotank","2020-11-10",0,"Ages 75p"
"58202","Pasquotank","2020-11-11",0,"Ages 75p"
"58203","Pasquotank","2020-11-12",0,"Ages 75p"
"58204","Pasquotank","2020-11-14",0,"Ages 75p"
"58205","Pasquotank","2020-11-15",0,"Ages 75p"
"58206","Pasquotank","2020-11-16",0,"Ages 75p"
"58207","Pender","2020-03-29",0,"Ages 50-64"
"58208","Pender","2020-07-23",0,"Ages 50-64"
"58209","Pender","2020-07-24",0,"Ages 50-64"
"58210","Pender","2020-07-22",0,"Ages 50-64"
"58211","Pender","2020-04-09",0,"Ages 50-64"
"58212","Pender","2020-04-10",0,"Ages 50-64"
"58213","Pender","2020-07-25",0,"Ages 50-64"
"58214","Pender","2020-03-30",0,"Ages 50-64"
"58215","Pender","2020-03-31",0,"Ages 50-64"
"58216","Pender","2020-04-01",0,"Ages 50-64"
"58217","Pender","2020-04-02",0,"Ages 50-64"
"58218","Pender","2020-04-03",0,"Ages 50-64"
"58219","Pender","2020-04-04",0,"Ages 50-64"
"58220","Pender","2020-04-05",0,"Ages 50-64"
"58221","Pender","2020-04-06",0,"Ages 50-64"
"58222","Pender","2020-04-07",0,"Ages 50-64"
"58223","Pender","2020-04-08",0,"Ages 50-64"
"58224","Pender","2020-04-22",0,"Ages 50-64"
"58225","Pender","2020-04-23",0,"Ages 50-64"
"58226","Pender","2020-04-11",0,"Ages 50-64"
"58227","Pender","2020-04-12",0,"Ages 50-64"
"58228","Pender","2020-04-13",0,"Ages 50-64"
"58229","Pender","2020-04-14",0,"Ages 50-64"
"58230","Pender","2020-04-15",0,"Ages 50-64"
"58231","Pender","2020-04-16",0,"Ages 50-64"
"58232","Pender","2020-04-17",0,"Ages 50-64"
"58233","Pender","2020-04-18",0,"Ages 50-64"
"58234","Pender","2020-04-19",0,"Ages 50-64"
"58235","Pender","2020-04-20",0,"Ages 50-64"
"58236","Pender","2020-04-21",0,"Ages 50-64"
"58237","Pender","2020-05-04",0,"Ages 50-64"
"58238","Pender","2020-05-05",0,"Ages 50-64"
"58239","Pender","2020-05-06",0,"Ages 50-64"
